id,title,description,price,size,age,floors,bedroom,city,location,district,house_type,pattern,tags,environment,url,image,CP_value
2278,免管理費✨可雙租補✨陽台獨洗✨電梯新屋✨流理台,,10000,10.0,5.6,2,1,台中市,台中市東區大勇街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=015d3d26642141a,fc0c6f0f46fd95f0b5175cded59cef8d.jpeg,0.1183048115344415
2279,✨稀有樓中樓✨租屋補助✨流理台✨陽台獨洗✨加賴約看,,8999,15.0,0.1,5,1,台中市,台中市北屯區雷中街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0b83be292302373,1d8f19634b5561933158a8c6f79236de.jpeg,0.38755841111394623
2280,可租補可貓狗✨陽台獨洗流理臺✨生活機能佳 停車方便,,13000,12.0,0.1,2,1,台中市,台中市龍井區中沙路,,透天厝,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=03bff2291809864,bd012b06b66a09b67e5fcab2f7261a50.jpeg,0.027964967715915244
2281,秒殺❤近東山商圈❤電梯精美套房❤乾濕分離❤子母車,,6999,10.0,4.1,6,1,台中市,台中市北屯區軍福十六路,,電梯大廈,1房1衛,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0043ba20682768c,4b7324a58b43ab6137da45bfd836f07c.jpeg,0.6101142408489385
2282,近新光遠百⛅陽台獨洗⛅落地採光⛅流理臺⛅,,10999,14.0,0.1,3,1,台中市,台中市西區精明一街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0fcf4429219243b,92a4e03d84fa437952991cc4b7f55b84.jpeg,1.5975851396639922
2283,✨電梯美屋✨租屋補助✨陽台獨洗✨流理台✨加賴約看✨,,13499,13.0,0.1,7,1,台中市,台中市北區北屯路,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=08ecaa29335807f,c041641afd63bf7f139120a17b57f250.jpeg,0.12194032288278452
2284,全新⚡電梯⚡生活機能好⚡近旱溪夜市,,12499,15.0,0.0,2,1,台中市,台中市北屯區一新二街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=05f95e28372399d,234b3dd32bec7ae5d0a861738cfd1994.jpeg,0.0
2285,松竹車站❤陽台獨洗❤系統裝潢❤機車位❤子母車,,8499,12.0,5.8,5,1,台中市,台中市北屯區僑孝街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0bd549147321056,e962bc7183876835dc8e143c06674ab6.jpeg,1.0601581823621227
2286,近拉拉全新可租補/可貓/機車位/一房一廳,,15999,14.0,0.1,5,1,台中市,台中市東區二聖街,,透天厝,1房1廳1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=05b6ba292189912,d494041f31d3d1698ae61314375c9944.jpeg,0.0
2287,電梯小資✨租屋補助✅採光良好✨超大空間✨IG搶先看,,6499,12.0,0.1,4,1,台中市,台中市北區進化北路,,電梯大廈,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0cb59b291897826,3b07a069fbae8ff4941fd30bf45d9e3f.jpeg,0.0
2288,近一中秀泰⭐全新三房含平車⭐超愛質感裝潢⭐可租補,,27000,45.0,0.0,13,3,台中市,台中市東區德興一街,,電梯大廈,3房1廳2衛 - 1陽台1廚房,,,https://www.rakuya.com.tw/rent/rent_item?ehid=023968291472137,2f2ae8ad3558f10a934eedd25ba98ccf.jpeg,0.26679070261974197
2289,大空間套房❤️可租補❤️陽台獨洗獨曬❤️佛心電費,,9999,10.0,0.1,3,1,台中市,台中市東區練武路,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=01070f29279178e,6b17c928caceba2691c71540fe66bebe.jpeg,1.465406261314195
2290,❤️電梯❤️可租補❤️子母車❤️超新❤️飲水機,,8499,10.0,0.1,3,1,台中市,台中市北屯區東光路,,透天厝,1房1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0f6e2d291927057,1732524522f573cbc53aebf6bc948d0d.jpeg,0.8949518881699372
2291,近教育大學✨台水電✨可租屋補助✨獨洗曬✨生活環境優,,5999,9.0,0.2,4,0,台中市,台中市中區興民街,,公寓,開放式格局,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=077020291317428,5e1cbfb1be87b9094432da4b3f472a5c.jpeg,1.6422861173203762
2292,中國醫一中/超新屋/可租補,,10999,12.0,0.1,3,0,台中市,台中市北區進化路,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=097c84292008860,df5a78212df7d4e05d743fedb53bc01f.jpeg,0.0
2293,東區舒適套房❤️流理台❤️可租補❤️,,10499,11.0,0.0,6,1,台中市,台中市東區大公街,,透天厝,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=009d30277605534,6a148fc17c334172c31981bce4ac0b6b.jpeg,1.6913055052652748
2294,中國醫★獨洗獨曬★採光佳★可貓咪★子母車,,6799,10.0,0.1,6,1,台中市,台中市北區榮華街,,透天厝,1房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0181b1275980167,a610823eb2096ca2bc43736a399b6596.jpeg,2.5022316798339053
2295,勤益中台電梯✅含車位乾濕分離✅74✅陽台獨洗,,11000,14.0,0.0,3,1,台中市,台中市北屯區軍功路,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0b8444252135911,3675976fc5259a63afd013495d868a9f.jpeg,0.3352435432652009
2296,超秒殺❤️系統裝潢/流理台/IH爐/飲水機/子母車,,6999,10.0,0.1,3,0,台中市,台中市北屯區太原路三段,,電梯大廈,開放式格局,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0d27cc29230933a,088f38ee505e348f77a83bf83e163ac8.jpeg,0.27807927984271347
2297,♥️全新完工♥️可寵、租補✨陽台獨洗曬✨子母車,,10999,10.0,0.1,3,1,台中市,台中市北屯區中清路二段,,電梯大廈,1房1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=05d614290774404,4098da8b96172c2b66a92832a90e690d.jpeg,0.8425418244258717
2298,✨可寵✨♥️陽台獨洗✨飲水機✨沙發️✨,,11499,13.0,0.0,8,1,台中市,台中市北區武昌路,,電梯大廈,1房1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=00d4f6282560554,122c75de6f55db76a9aeedd494fb4a44.jpeg,0.0
2299,系統裝潢｜流理台｜電磁爐｜電梯｜陽台獨洗,,9200,9.0,0.1,7,1,台中市,台中市北屯區太原路三段,,透天厝,1房1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=05d5bd29245348e,1e114ca18f0765dec4d56433ab8e0ddf.jpeg,0.26907357515990055
2300,小資首選✨採光超好✨電梯上樓✨獨洗窗曬✨IG搶先看,,8499,15.0,0.1,4,1,台中市,台中市東區樂業路,,電梯大廈,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0848c2291804628,4dc85afdfc2be512ba8c3486f9696b69.jpeg,1.3094879269711879
2301,電梯大樓☆管理員☆可寵可貓可狗☆可租補☆獨洗,,13500,15.0,1.3,8,1,台中市,台中市西區忠誠街,,電梯大廈,1房1衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=09dd0328265516d,4e26e294264c3edd2da0d27443cc7a89.jpeg,1.0004782747936403
2302,西屯全新⛅超大陽台獨洗⛅子母車⛅飲水機⛅,,11499,14.0,0.1,2,1,台中市,台中市西屯區大安街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0804d929296129c,a21d93a30d908b7e6a129247bdace779.jpeg,1.5003403962452146
2303,陽台獨洗曬✨北屯秒殺雙租補❗可寵❗生活機能佳✨,,12499,13.0,0.1,3,1,台中市,台中市北屯區大連北街,,透天厝,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=04da24291309684,d2826d23afb9079ae74c9ada93f0ac13.jpeg,0.7371609439336835
2304,❤一中台體❤機車位❤陽台獨洗❤採光佳❤子母車❤,,7499,10.0,4.5,3,1,台中市,台中市北區福樂街,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=02b52313165661b,652ca2284e4355e3343198d6d08b6f07.jpeg,0.7593532713484209
2305,超讚的✨租屋補助✅乾溼分離✨獨洗機車位✨IG搶先看,,12999,15.0,0.1,3,1,台中市,台中市北屯區雷中街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0d2aa7291895904,45446d5bffd8146b4c3081b2bbf1a38f.jpeg,0.3712623297162565
2306,可租補可貓✅近中台科大✅超美樓中樓✅大陽台,,13499,16.0,0.0,1,1,台中市,台中市北屯區軍榮一街,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;樓中樓;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=08139c27921266c,36b31cb5bc5f604df58250c7f84e6af4.jpeg,0.5434505728476854
2307,可貓狗⭐陽台獨洗⭐衛浴窗⭐小資價,,6999,11.0,0.1,4,1,台中市,台中市北區榮華街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0bd001291492089,c5df56a5b5456ddfc84a8ed632ceedf7.jpeg,2.493375035306121
2308,東山商圈⛅全新電梯⛅洗脫烘⛅免治馬桶⛅子母車⛅,,9999,12.0,0.1,3,1,台中市,台中市北屯區一新一街,,透天厝,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0a2d85292185294,45462a99de277d7ef78074ba59357b6f.jpeg,0.0
2309,秒殺大空間➰陽台獨洗➰絕美採光➰機車位➰可租屋補助,,10499,16.0,0.0,2,1,台中市,台中市東區東英三街,,透天厝,1房1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0e0be3293948846,11cf319d732bf805e4d21c584fbe5495.jpeg,0.4201080302383062
2310,可雙租補流理臺雙層冰箱陽台獨洗,,12999,15.0,0.1,1,0,台中市,台中市北區文心路四段,,電梯大廈,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0d067329333353c,b988d68e4d60699d4d05504c80ab5b58.jpeg,2.4715463663967934
2311,大空間/可租補/可寵可貓可狗/近旱溪夜市,,10000,12.0,0.0,4,1,台中市,台中市東區旱溪東路一段,,透天厝,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0135db29272939f,a609f2c78200a7fc1d9f6f9b50f73c01.jpeg,0.5229271501438338
2312,電梯代收✨可雙租補✅台水台電✨陽台獨洗✨IG搶先看,,13499,15.0,0.1,5,1,台中市,台中市北區五權路,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=01241f291884417,f158b42fb6cc0258886fd4582cec64a8.jpeg,0.0
2313,可租補⚡ 可戶籍⚡可家庭⚡近建功小學,,10999,14.0,0.0,3,1,台中市,台中市北屯區軍和街,,電梯大廈,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0102bf28873193c,96e854a807040555f0820088dad36373.jpeg,0.593810107296647
2314,北屯電梯套房❤️可租補❤️漂亮系統櫃❤️,,9499,10.0,0.0,6,1,台中市,台中市北屯區雷中街,,透天厝,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=011c3827747289a,663b3b220bf87d79d9e961060b219ec5.jpeg,0.38507976883961115
2315,秒殺可貓❤獨洗曬陽台❤電梯精美套房❤租屋補助❤,,7799,12.0,4.2,3,1,台中市,台中市北屯區環中東路二段,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0cfb76205463132,7735baec3fa37219e2298bc90694aba2.jpeg,0.4034805102521117
2316,北區梅亭街✨精美裝潢✨全新整理✨獨洗曬✨一房一廳✨,,7999,12.0,0.1,4,1,台中市,台中市北區梅亭街,,公寓,1房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=01386b291209983,7dc355c25ed98bef0fad8bda2de8fbd2.jpeg,1.4140020462641762
2317,全新可雙租補✔️流理臺陽台獨洗✔️可家庭小孩,,14999,15.0,0.1,4,1,台中市,台中市北屯區太原路三段,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=038a2629165392b,6c47b2d6a5251681a480a800c5e4efff.jpeg,0.2542587720436358
2318,超俗高CP大3房空間台水電,,16000,31.0,35.1,5,3,台中市,台中市西區朝陽街,,公寓,3房2廳2衛 - 4陽台,,有對外窗;有中庭;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0d5087290751475,15d37d70a0ccd026ba0c4562b52ab9e0.jpeg,0.0
2319,近中國醫⛅電梯套房⛅乾溼分離⛅子母車⛅採光明亮⛅,,9999,11.0,0.1,2,1,台中市,台中市北區健行路,,電梯大廈,1房1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=003ac229189262a,07a4016257b930a75c65d3e7495ebdd5.jpeg,0.8321201090366221
2320,北屯⛅可寵⛅陽台獨洗⛅子母車⛅電磁爐⛅飲水機,,10499,12.0,0.1,2,1,台中市,台中市北屯區大連北街,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=059d3d292930550,b6adff0249b2f0cd1fa318e8f2779463.jpeg,0.7522404964972964
2321,電梯⛅流理台⛅子母車⛅小資⛅大空間⛅近中國醫中科大,,12000,13.0,0.0,5,1,台中市,台中市北區進化北路,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=025171289446604,72068a702b4c0c3b317b644e73be48db.jpeg,0.0
2322,貓咪的家⚡電梯⚡陽台獨洗曬⚡飲水機⚡子母車⚡雙租補,,11000,10.0,0.1,2,0,台中市,台中市北屯區四平路,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=052d2f28873198a,07a8838ae42f5963f4285fb8c3f20f06.jpeg,0.0
2323,秒殺近一中✨超新電梯✨陽台獨洗✨流理臺,,7499,12.0,0.0,5,0,台中市,台中市北區崇德路一段,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0d0b3f24770903f,5ecbd060ed8ea7a444b699e27307a627.jpeg,1.4065527397470072
2324,❤近捷運站❤陽台獨洗❤租屋補助❤衛浴開窗❤機車位❤,,8499,10.0,0.0,5,0,台中市,台中市北屯區僑孝街,,電梯大廈,開放式格局,,陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=055aa1289385352,5267607b0b336b4dd2b975e7cdb35e9f.jpeg,1.0601581823621227
2325,向上市場/勤美/雙租補.機車位.超新屋,,14015,13.0,0.1,3,0,台中市,台中市西區精誠二十四街,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0c4f64292016543,ee799ae49bf5e02cad9120c1a397c71b.jpeg,1.4847619411180633
2326,信誓旦旦給了承諾✨可貓✨可租補✨一層三戶✨陽台獨洗,,10499,13.0,0.1,1,1,台中市,台中市北區大義街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=06fd8a29305602f,8f6fa8c0e14aa57ed75964f13769bf1a.jpeg,1.1614751424235523
2327,獨立套房✨獨洗獨曬✨對外開窗✨1房1廳1衛✨萬元床,,6499,10.0,5.5,2,1,台中市,台中市東區旱溪西路一段,,透天厝,1房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=096bd0270622888,266b877218e700ed260f61884ac3ae0e.jpeg,0.5392464765089513
2328,一房一廳❤️雙租補❤️獨洗❤️垃圾處理❤️全新秒殺,,10999,5.0,0.1,3,1,台中市,台中市東區自由路四段,,透天厝,1房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=038a93291102053,631797802014d3b172ad7fc89ee0fca3.jpeg,0.47386833065725803
2329,一房一廳✨台電計✨可貓✨可雙租補✨獨洗,,12499,18.0,0.1,2,1,台中市,台中市北區青島西街,,公寓,1房1廳1衛,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=017f26291055032,0d391fc343cfac0b9cd1b09aa89083ea.jpeg,0.8727753094405372
2330,整棟全新⏳一房一廳⏳質感裝潢⏳陽台獨洗⏳子母車⏳,,10999,18.0,0.1,1,1,台中市,台中市北區衛道路,,透天厝,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=07ec7c292645701,cdaa520c5062f813c076ae43d159eb3a.jpeg,0.0
2331,倒數計時✨陽台獨洗✨大空間✨可租補✨採光明亮✨,,6499,15.0,0.1,3,0,台中市,台中市西屯區長安路二段,,電梯大廈,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0a0cb9291579159,9e2692e42db2445ae688b1945a6466fa.jpeg,0.8764064093941596
2332,超大間｜全新完工｜變頻冷氣｜流理台｜乾濕衛浴,,12500,12.0,0.1,4,1,台中市,台中市北區中華路一段,,透天厝,1房1衛 - 1室,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0ba119293150942,353b0ce6365b490ce1d0174c31297fcb.jpeg,1.8217885021802045e-05
2333,租補雙租補✨西區電梯大套✨陽台獨洗曬子母車採光好,,12799,15.0,0.1,2,0,台中市,台中市西區五權路,,電梯大廈,開放式格局,,陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=02698b29191683f,12d875d84f3fe571d95e8863a7c26d40.jpeg,0.0
2334,特力屋✔陽台洗衣機❤子母車✨飲水機,,6799,10.0,0.0,3,1,台中市,台中市北屯區東山路一段,,透天厝,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0feee9277682509,8fd51e4e68e06c0f85d93320dc2b6937.jpeg,0.6580983860403778
2335,國強街電梯套房採光佳近火車站一中台體,,9500,10.0,0.1,2,1,台中市,台中市北區國強街,,別墅,1房1衛 - 1廚房,,,https://www.rakuya.com.tw/rent/rent_item?ehid=057899285785541,e5dbe60949a83352e34bd0e8b7d991ca.jpeg,0.6741312499700967
2336,可租補⚡電梯套房⚡陽台獨洗⚡近北屯大買家,,8499,11.0,0.0,5,1,台中市,台中市北屯區僑孝街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0219e3285213901,423deae4ba79bb0b3e00a7881c0f68da.jpeg,1.0601581823621227
2337,走路新時代⭐️獨洗⭐️可租補⭐️可貓寵⭐️可半年約,,5999,10.0,0.1,3,1,台中市,台中市東區復興路四段,,透天厝,1房1廳1衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=09a923292279666,dcd479706e663e7bf8a16df21ee8f06b.jpeg,1.977511293875791
2338,⭐近台74⭐可租補⭐設備齊全⭐陽台獨洗⭐可貓⭐,,7799,11.0,0.1,2,1,台中市,台中市北屯區環中東路二段,,透天厝,1房1衛 - 1陽台,,陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=086178291800176,6ac25201824ddb64554f503b6605a191.jpeg,0.4034805102521117
2339,一中台體❤可雙租屋補助❤獨洗獨曬❤子母車,,6999,10.0,0.1,2,1,台中市,台中市北區篤行路,,透天厝,1房1廳1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=0903d5264857496,9422f1a9ec4bafae90e78c2a68049c5c.jpeg,1.151746270990343
2340,東海商圈/超新屋/機車位/可租補/流理臺,,12800,13.0,0.0,6,0,台中市,台中市西屯區順和三街,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0e36ab290675494,fd1be65fd18482e79e2a4daf26ce4918.jpeg,0.3332792438279491
2341,近中國醫⭐️台電計費⭐️陽台獨洗乾濕分離超新電梯,,8499,10.0,0.0,2,1,台中市,台中市北區德化街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=09a55928428575b,babbab96804fdcb0ef41985891ac9c2b.jpeg,3075.6559595246504
2342,⚡有電梯⚡陽台獨洗曬⚡機車位⚡子母車⚡流理臺,,13000,12.0,0.1,2,0,台中市,台中市北屯區太順五街,,透天厝,開放式格局,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0c08bb238728304,18ccde6579df0469fe57383c12b33e63.jpeg,0.33365099412781635
2343,正一房一廳✨陽台獨洗流理台✨雙租屋補助✨秒殺套房,,10499,16.0,0.1,4,1,台中市,台中市北區健行路,,透天厝,1房1廳1衛 - 1陽台,,,https://www.rakuya.com.tw/rent/rent_item?ehid=03016029093041f,7bb3b1b2a457bb4b3771252c8e7270fc.jpeg,0.8273656971987347
2344,中國醫⭐陽台獨洗⭐只一間⭐小資價,,5499,9.2,0.1,5,1,台中市,台中市北區榮華街,,透天厝,1房1衛 - 1陽台,,有對外窗,https://www.rakuya.com.tw/rent/rent_item?ehid=01258b291336616,db8d03c640b4cffaee0f226ac4695364.jpeg,2.5688842861918406
2345,國美南屯｜電梯新屋｜可寵物｜可租補,,12800,8.0,2.0,5,1,台中市,台中市西區大忠南街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=05e50729219194e,02c3248675d2de8438412b3b2958736f.jpeg,0.0
2346,東區繁華地段✨電梯別墅✨價位佳一房一廳可貓雙租,,17000,15.0,0.1,4,1,台中市,台中市東區二聖街,,電梯大廈,1房1廳1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0c3b6c276881459,74ab8acf1a66e1f051e91c816123cb33.jpeg,0.0
2347,吹不散的吻離不開的你✨採光強✨可貓租補✨獨洗曬,,9999,13.0,0.1,4,1,台中市,台中市北區福樂街,,電梯大廈,1房1衛 - 1陽台,,有對外窗;陽台,https://www.rakuya.com.tw/rent/rent_item?ehid=0b68fd293055990,c06b08692e4d88079f73b2936d32c193.jpeg,0.7336973004408927
